assets ID,bldgID,BuildingYear,AssetFloor
91600793,52436400,1996,4
91600794,52436400,1996,0
91600795,52436400,1996,4
91600796,52436400,1996,4
91600797,52436400,2000,4
91600798,52436400,2000,5
91600799,52436400,1996,5
91600800,52436400,1996,5
91600801,52436400,1996,5
91600802,52436400,1996,5
91600803,52436400,2000,6
91600804,52436400,1996,6
91600805,52436400,2000,1
91600806,52436400,1996,6
91600807,52436400,1996,6
91600808,52436400,1996,6
91600809,52436400,2000,7
91600810,52436400,2000,7
91600811,52436400,1996,7
91600812,52436400,1996,7
91600813,52436400,1996,7
91600814,52436400,1996,8
91600815,52436400,1996,8
91600816,52436400,1996,1
91600817,52436400,1996,8
91600818,52436400,1996,1
91600819,52436400,1996,1
91600820,52436400,1996,1
91600821,52436400,2000,2
91600822,52436400,1996,2
91600823,52436401,,1
91600824,52436401,,1
91600825,52436401,,
91600826,52435121,1970,
91600827,52435121,1970,0
91600828,52435121,1970,0
91600829,52435121,1970,0
91600830,52435121,1970,0
91600831,52435121,1970,0
91600832,52435641,1993,
91600833,52435654,,
91600834,52435732,1960,1
91600835,52435732,,1
91600836,53321943,1990,
91600837,53321943,1990,
91600838,52435660,,1
91600839,52435660,,1
91600840,52435662,1956,1
91600841,52435662,,1
91600842,52435666,1992,
91600843,52435666,1992,0
91600844,52435666,1992,0
91600845,52435666,1992,0
91600846,52435666,1992,1
91600847,52435666,1992,1
91600848,52435666,1992,2
91600849,52435666,1992,2
91600850,52435666,1992,3
91600851,52435666,1992,3
91600852,52434283,,
91600853,53321948,1960,
91600854,52435686,1956,
91600855,52435686,1956,1
91600856,52435686,1956,1
91600857,53322062,1993,
91600858,53322062,1993,0
91600859,53322062,1993,0
91600860,53322062,1993,1
91600861,53322062,1993,1
91600862,53322062,1993,2
91600863,53322062,1993,2
91600864,53322062,1993,3
91600865,53322062,1993,3
91600866,53322062,1993,0
91600867,53322062,1993,1
91600868,53322062,1993,1
91600869,53322062,1993,2
91600870,53322062,1993,2
91600871,53322062,1993,3
91600872,53322062,1993,3
91600873,53322062,1993,0
91600874,52436876,,
91600875,52436876,,
91600876,52436814,1997,
91600877,52436814,1997,
91600878,52436836,,
91600879,52436842,1960,
91600880,52436842,1960,
91600881,64906914,,
91600882,52435154,1968,
91600883,52435154,1968,1
91600884,52435154,1968,1
91600885,52435677,2000,0
91600886,52435677,2000,4
91600887,52435677,2000,5
91600888,52435677,2000,5
91600889,52435677,2000,6
91600890,52435677,2000,6
91600891,52435677,2000,0
91600892,52435677,2000,0
91600893,52435677,2000,1
91600894,52435677,2000,1
91600895,52435677,2000,2
91600896,52435677,2000,0
91600897,52435677,2000,2
91600898,52435677,2000,3
91600899,52435677,2000,3
91600900,52435677,2000,4
91600901,52435677,2000,4
91600902,52435677,2000,5
91600903,52435677,2000,5
91600904,52435677,2000,6
91600905,52435677,2000,7
91600906,52435677,2000,0
91600907,52435677,2000,1
91600908,52435677,2000,0
91600909,52435677,2000,1
91600910,52435677,2000,1
91600911,52435677,2000,2
91600912,52435677,2000,2
91600913,52435677,2000,3
91600914,52435677,2000,3
91600915,52435677,2000,4
91600916,52435677,2000,4
91600917,52435677,2000,5
91600918,52435677,2000,1
91600919,52435677,2000,5
91600920,52435677,2000,7
91600921,52435677,2000,6
91600922,52435677,2000,0
91600923,52435677,2000,0
91600924,52435677,2000,1
91600925,52435677,2000,1
91600926,52435677,2000,2
91600927,52435677,2000,2
91600928,52435677,2000,3
91600929,52435677,2000,2
91600930,52435677,2000,3
91600931,52435677,2000,4
91600932,52435677,2000,4
91600933,52435677,2000,5
91600934,52435677,2000,5
91600935,52435677,2000,6
91600936,52435677,2000,6
91600937,52435677,2000,2
91600938,52435677,2000,3
91600939,52435677,2000,3
91600940,52435677,2000,4
91600941,52435171,1995,
91600942,52435171,1995,
91600943,52435172,2010,
91600944,52435699,1979,
91600945,52435190,,
91600946,52435190,1960,0
91600947,52435190,,0
91600948,52436871,1960,1
91600949,52436871,1960,1
91600950,52436574,,
91600951,52435176,,1
91600952,52435176,,1
91600953,52435186,,
91600954,52436586,,
91600955,52436077,1980,
91600956,52436077,1980,0
91600957,52436077,1980,0
91600958,52436077,1980,0
91600959,52436077,1980,0
91600960,52436077,1980,0
91600961,52436588,,
91600962,52436588,,1
91600963,52436588,,1
91600964,52436593,,1
91600965,52436593,,1
91600966,52436086,,0
91600967,52436086,1950,1
91600968,52436089,,
91600969,52436092,,
91600970,53320845,1992,
91600971,52431703,1990,
91600972,52431703,,
91600973,52431244,,
91600974,52431697,1995,
91600975,53322021,2000,0
91600976,53322021,1991,0
91600977,53322021,2000,1
91600978,53322021,1991,1
91600979,53322021,2000,2
91600980,53322021,1991,2
91600981,53322021,1991,3
91600982,53322021,2000,3
91600983,53322021,1991,0
91600984,53322021,1991,0
91600985,53322021,1991,0
91600986,53322021,1991,1
91600987,53322021,1991,1
91600988,53322021,1991,1
91600989,53322021,1991,2
91600990,53322021,1991,2
91600991,53322021,1991,2
91600992,53322021,1991,3
91600993,53322021,1991,3
91600994,53322021,1991,3
91600995,53322021,1991,0
91600996,53322021,1991,0
91600997,53322021,1991,1
91600998,53322021,1991,1
91600999,53322021,1991,2
91601000,53322021,1991,2
91601001,53322021,1991,3
91601002,53322021,1991,3
91601003,53322021,1991,0
91601004,53322021,1991,0
91601005,53322021,1991,0
91601006,53322021,1991,0
91601007,53322021,1991,2
91601008,53322021,1991,2
91601009,53322021,1991,2
91601010,53322021,1991,2
91601011,52436098,,
91601012,52436100,,
91601013,52436114,1992,
91601014,52431698,1960,1
91601015,52431698,1960,1
91601016,52431783,1990,
91601017,52431783,1990,
91601018,52430366,1992,
91601019,52430366,1992,
91601020,52430367,,
91601021,52430367,,
91601022,52430369,,
91601023,52436133,1950,1
91601024,52436133,,1
91601025,52431754,,
91601026,52430380,,
91601027,52431793,,1
91601028,52431793,,1
91601029,53320579,1992,0
91601030,53320579,1970,0
91601031,53320579,1970,0
91601032,53320579,1992,1
91601033,53320579,1970,1
91601034,53320579,1992,2
91601035,53320579,1992,2
91601036,53320579,1970,0
91601037,53320579,1970,0
91601038,53320579,1970,1
91601039,53320579,1970,1
91601040,53320579,1992,1
91601041,53320579,1970,1
91601042,53320579,1970,2
91601043,53320579,1970,0
91601044,53320579,1992,0
91601045,53320579,1970,1
91601046,53320579,1970,1
91601047,53320579,1992,2
91601048,52430417,,
91601049,52430443,1900,
91601050,52438446,,1
91601051,52438446,,1
91601052,52432628,,
91601053,52432650,,
91601054,52432201,1970,1
91601055,52432201,1970,1
91601056,53320683,,
91601057,52431313,1960,1
91601058,52431313,1970,1
91601059,52431802,,
91601060,52431818,1999,
91601061,52431818,1999,0
91601062,52431818,1999,0
91601063,52431818,1999,1
91601064,52431818,1999,1
91601065,52431818,1999,2
91601066,52431818,1999,2
91601067,52431818,1999,3
91601068,52431818,1999,3
91601069,52431818,1999,4
91601070,52431818,1999,4
91601071,52431818,1999,5
91601072,52431818,2000,0
91601073,52431818,2000,0
91601074,52431818,1999,1
91601075,52431818,1999,1
91601076,52431818,1999,2
91601077,52431818,1999,2
91601078,52431818,1999,3
91601079,52431818,2000,3
91601080,52431818,1999,4
91601081,52431818,1999,4
91601082,52431818,1999,5
91601083,52431818,1999,5
91601084,52431818,1999,6
91601085,52431826,,
91601086,52431826,,4
91601087,52431834,,
91601088,52431834,,
91601089,52431852,,
91601090,52431852,,
91601091,52430537,,1
91601092,52430537,,1
91601093,53320605,1990,0
91601094,53320605,1991,0
91601095,53320605,1990,1
91601096,53320605,1991,1
91601097,53320605,1990,2
91601098,53320605,1990,2
