AssetID,BuildingID,BuildingYear,assetFloor
30143627,52595243,1970,0
30143629,52595243,1970,1
30143632,52595243,1970,3
30143637,52595243,1970,1
30143641,52595243,1970,3
30143647,52595243,1970,2
30143648,52595243,1970,2
30143649,52595243,1970,3
30143650,52595243,1970,3
30143654,52595243,1970,1
30143661,52595243,1970,1
30143663,52595243,1970,2
30143664,52595243,1970,2
30143671,52595243,1970,2
30143676,52595243,1970,4
30143682,52488677,1999,0
30143683,52488677,1999,0
30143686,52488677,1999,1
30143688,52488677,1999,2
30143689,52488677,1999,2
30143691,52488677,1999,3
30143694,52488677,1999,3
30143696,52488677,1999,4
30143704,52488677,1999,6
30143708,52488677,1999,1
30143717,52427658,1999,3
30143718,52488677,1999,3
30143724,52488677,1999,6
30143725,52488677,1999,5
30143731,52488677,1999,6
30143735,52583045,1960,0
30143744,52583045,1960,4
30143746,52583045,1960,5
30143747,52583045,1960,1
30143751,52583045,1960,3
30143772,52589566,1960,2
30143774,52589566,1960,3
30143775,52589566,1960,4
30143793,52562665,1960,5
30143796,52562665,1960,6
30143798,52562665,1960,0
30143800,52562665,1960,1
30143805,52562665,1960,4
30143815,52544383,1970,2
30143816,52544383,1970,2
30143820,52544383,1970,4
30143833,52544383,1970,4
30143834,52544383,1970,4
30143835,52544383,1970,5
30143837,52544383,1970,6
30143877,53350140,1970,1
30143883,53350140,1970,2
30143886,53350140,1970,3
30143893,53350140,1970,5
30143894,53350140,1970,5
30143898,53350140,1970,6
30143909,52414192,1970,3
30143915,52414192,1970,4
30143917,52414192,1970,5
30143920,52414192,1970,5
30143922,52414192,1970,6
30143923,52414192,1970,6
30143928,52488653,1970,1
30143931,52488653,1970,2
30143932,52488653,1970,2
30143935,52488653,1970,3
30143937,52488653,1970,3
30143990,52429681,1960,2
30143994,52429681,1960,3
30144001,52429681,1960,4
30144005,52429681,1960,5
30144009,52429681,1960,6
30144012,52543090,1970,1
30144030,52543090,1970,5
30144033,52543090,1970,6
30144034,52543090,1970,6
30144039,53442025,1970,2
30144046,53442025,1970,3
30144058,53442025,1970,5
30144063,53442025,1970,6
30144064,53442025,1970,6
30144066,53442025,1970,6
30144073,52430340,1970,1
30144077,52430340,1970,2
30144078,52430340,1970,2
30144080,52430340,1970,3
30144081,52430340,1970,3
30144087,52430340,1970,4
30144088,52430340,1970,4
30144099,52430340,1970,6
30144103,52430340,1970,6
30144118,52508498,1960,3
30144122,52508498,1960,4
30144139,52659165,1970,1
30144156,52659165,1970,6
30144159,52659165,1970,6
30144168,52431730,1960,3
30144171,52431730,1960,3
30144190,52463871,1970,2
30144198,52463871,1970,4
30144246,52437131,1970,4
30144251,52437131,1970,5
30144256,52437131,1970,7
30144258,52437131,1970,7
30144297,53425680,1970,1
30144299,53425680,1970,2
30144300,53425680,1970,2
30144348,52660525,1970,0
30144349,52660525,1970,0
30144353,52660525,1970,1
30144533,52496882,1960,2
30144536,52496882,1960,3
30144541,52496882,1960,2
30144543,52496882,1960,3
30144545,52496882,1960,4
30144550,52496882,1960,1
30144552,52496882,1960,1
30144554,52496882,1960,2
30144556,52496882,1960,2
30144560,52496882,1960,3
30144565,52464362,1970,3
30144566,52464362,1970,3
30144573,52464362,1970,3
30144574,52464362,1970,3
30144575,52464362,1970,4
30144582,52464362,1970,1
30144583,52464362,1970,2
30144584,52464362,1970,2
30144585,52464362,1970,2
30144593,52427942,1960,2
30144596,52427942,1960,3
30144601,52427942,1960,2
30144604,52427942,1960,3
30144605,52427942,1960,4
30144606,52427942,1960,4
30144608,52427942,1960,1
30144611,52427942,1960,1
30144614,52427942,1960,2
30144625,52465845,1970,2
30144626,52465845,1970,2
30144628,52465845,1970,3
30144629,52465845,1970,4
30144641,52465845,1970,5
30144642,52465845,1970,2
30144650,52465845,1960,1
30144652,52465845,1960,2
30144662,52465845,1960,1
30144673,52547626,1980,2
30144675,52547626,1980,0
30144679,52547626,1980,2
30144691,52495473,1959,2
30144737,52457305,1970,1
30144743,52457305,1970,1
30144814,53340115,2014,
30144850,52666494,1980,2
30144852,52649321,2007,1
30144854,52649321,2007,4
30144861,52649321,2007,1
30144867,52649321,2007,3
30144868,52649321,2007,3
30144873,52649321,2007,5
30144874,52649321,2007,5
30144875,52649321,2007,5
30144876,52649321,2007,6
30144877,52649321,2007,6
30144881,52649321,2007,7
30144882,52649321,2007,8
30144884,52649321,2007,8
30144885,52649321,2007,4
30144886,52649321,2007,4
30144887,52649321,2007,4
30144888,52649321,2007,4
30144889,52649321,2007,4
30144893,52649321,2007,1
30144894,52649321,2007,1
30144899,52649321,2007,3
30144900,52649321,2007,3
30144904,52649321,2007,4
30144907,52649321,2007,5
30144915,52649321,2007,8
30145146,52425891,1960,
30145151,52425891,1960,2
30145167,53327333,1960,1
30145170,53327333,1960,2
30145182,53327333,1960,1
30145201,53010209,1960,4
30145204,53010209,1960,6
30145207,53010209,1960,7
30145211,53010209,1960,2
30145212,53010209,1960,2
30145213,53010209,1960,3
30145367,52488852,1970,1
30145375,52430120,1980,1
30145377,52430120,1980,2
30145380,52430120,1980,3
30145389,52430120,1980,6
30145392,52430120,1980,7
30145480,52432971,1980,1
30145481,52432971,1980,1
30145482,52432971,1980,1
30145485,52432971,1980,2
30145487,52432971,1980,2
30145494,52432971,1980,4
30145495,52432971,1980,4
30145498,52705042,1970,1
30145504,52705042,1970,2
30145511,52705042,1970,4
30145526,52402854,1970,4
30145528,52402854,1970,4
30145541,52589158,2002,0
30145542,52589158,2002,0
30145545,52589158,2002,1
30145552,52589158,2002,2
30145558,52589158,2002,4
30145563,52589158,2002,5
30145576,52589158,2002,2
30145582,53105850,2004,2
30145585,52489791,1999,2
30145586,52489791,1999,0
30145589,52489791,1999,0
30145590,52489791,1999,1
30145593,52489791,1999,1
30145600,52489791,1999,3
30145603,52489791,1999,4
30145605,52489791,1999,5
30145607,52489791,1999,5
30145615,52489791,1999,2
30145676,52657032,2002,2
30145677,52657032,2002,2
30145678,52657032,2002,3
30145684,52657032,2002,5
30145687,52657032,2002,5
30145688,52657032,2002,6
30145690,52657032,2002,6
30145695,52657032,2002,7
30145707,53320674,2001,3
30145708,53320674,2001,3
30145709,53320674,2001,4
30145719,53320674,2001,7
30145722,53320674,2001,0
30145747,53320674,2001,4
30145754,53320674,2001,6
30145832,52986584,,1
30146043,52462171,1960,1
30146653,52466652,1960,1
30146661,52437065,1970,5
30147195,52604283,1970,3
30147201,52417173,1975,1
30147214,53429032,1970,
30147222,53429032,1970,2
30147226,53429032,1970,3
30147229,52434808,1980,
30147233,52443722,1970,
30147235,52443722,1970,1
30147240,52443722,1970,2
30147242,52443722,1970,2
30147256,52459225,1970,1
30147258,52459225,1970,1
30147259,52459225,1970,1
30147260,52459225,1970,2
30147261,52459225,1970,2
30147262,52459225,1970,2
30147273,53154920,1970,1
30147276,53154920,1970,2
30147279,53154920,1970,3
30148032,53315647,1960,3
30148037,52556897,1970,2
30148038,52556897,1970,2
30148043,52556897,1970,4
30148072,52444390,1980,0
30148077,52444390,1980,2
30148167,52661017,1970,0
30148169,52661017,1970,1
30148183,52661017,1970,5
30148184,52661017,1970,4
30148186,52661017,1970,4
30148249,52659156,1973,2
30148251,52599587,1970,
30148256,52443462,1970,
30148264,52434819,1970,0
30148265,53348650,1947,
30148269,52656579,1969,0
30148272,52451222,1970,0
30148273,52451222,1970,0
30148274,53086324,1960,1
30148280,52598211,1970,2
30148282,52598211,1970,0
30148284,52598211,2010,1
30148288,52666228,1973,
30148291,52443725,1974,0
30148292,52443725,1974,0
30148300,52603809,1972,0
30148310,52664380,1970,0
30148318,53324127,1970,0
30148319,53324127,1970,1
30148324,52599177,1970,0
30148327,52427850,1971,3
30148328,52430698,1970,1
30148329,52597656,1971,1
30148342,53101346,1970,0
30148345,52445515,1970,0
30148351,53325896,1970,1
30148352,52666232,1970,1
30148356,52445630,1970,0
30148363,52439877,1990,1
30148366,52445528,1970,0
30148368,52447870,1985,2
30148384,52561476,1972,1
30148386,52561476,1972,2
30148390,52561476,1972,3
30148396,52561476,1972,4
30148397,52561476,1972,4
30148398,52561476,1972,5
30148399,52561476,1972,5
30148401,52561476,1972,5
30148405,52586134,2022,0
30148410,52586134,2022,2
30148414,52586134,2022,3
30148416,52586134,2022,4
30148417,52586134,2022,4
30148418,52586134,2022,4
30148419,52586134,2022,4
30148421,52586134,2022,5
30148426,52460282,1970,0
30148427,52460282,1970,0
30148428,52460282,1970,1
30148429,52460282,1970,1
30148430,52460282,1970,2
30148434,52460282,1970,3
30148435,52460282,1970,3
30148438,52460282,1970,4
30148439,52460282,1970,4
30148440,52460282,1970,4
30148442,52460282,1970,5
30148448,52451697,1970,0
30148453,52451697,1970,2
30148457,52451697,1970,3
30148458,52451697,1970,3
30148460,52451697,1970,4
30148466,52451697,1970,5
30148471,53010221,1970,0
30148475,53010221,1970,2
30148476,53010221,1970,2
30148478,53010221,1970,3
30148479,53010221,1970,0
30148480,53010221,1970,0
30148484,53010221,1970,2
30148490,52427253,1970,0
30148495,52427253,1970,3
30148507,52492083,1970,0
30148508,52492083,1970,0
30148510,52492083,1970,1
30148513,52492083,1970,3
30148520,52492083,1970,2
30148523,52492083,1970,0
30148526,52492083,1970,1
30148529,52492083,1970,3
30148530,52492083,1970,3
30148535,53352017,1970,1
30148537,53352017,1970,2
30148542,53352017,1970,4
30148543,53352017,1970,5
30148553,52654314,1970,1
30148555,52654314,1970,2
30148558,52654314,1970,3
30148560,52654314,1970,0
30148561,52654314,1970,1
30148566,52654314,1970,3
30148568,52654314,1970,0
30148577,52492745,1970,0
30148581,52492745,1970,2
30148582,52492745,1970,2
30148583,52492745,1970,3
30148584,52492745,1970,3
30148590,53348584,1970,1
30148593,53348584,1970,3
30148594,53348584,1970,3
30148597,52447389,1970,0
30148600,52447389,1970,1
30148603,52447389,1970,3
30148609,52447389,1970,2
30148611,52447389,1970,3
30148618,52440530,1970,1
30148619,52440530,1970,2
30148621,52440530,1970,3
30148623,52440530,1970,0
30148625,52440530,1970,1
30148626,52440530,1970,1
30148630,52440530,1970,3
30148635,53331424,1970,0
30148636,53331424,1970,1
30148639,53331424,1970,2
30148640,53331424,1970,3
30148645,53331424,1970,1
30148646,53331424,1970,2
30148650,53331424,1970,0
30148653,53331424,1970,1
30148654,53331424,1970,2
30148657,53331424,1970,3
30148660,52656192,1960,1
30148661,52656192,1960,1
30148665,52656192,1960,2
30148666,52656192,1960,2
30148669,52656192,1960,3
30148670,52656192,1960,3
30148679,52599104,1960,0
30148681,52599104,1960,0
30148683,52599104,1960,1
30148685,52599104,1960,1
30148693,52599104,1960,3
30148694,52599104,1960,3
30148697,52599104,1960,4
30148698,52599104,1960,4
30148705,52557416,1970,1
30148706,52557416,1970,1
30148707,52557416,1970,1
30148710,52557416,1970,2
30148713,52557416,1970,3
30148716,52557416,1970,3
30148717,52557416,1970,4
30148720,52557416,1970,4
30148723,52414203,1970,0
30148729,52414203,1970,1
30148731,52414203,1970,2
30148736,52414203,1970,3
30148740,52414203,1970,4
30148742,52414203,1970,4
30148745,52451338,1970,0
30148746,52451338,1970,0
30148748,52451338,1970,1
30148752,52451338,1970,3
30148753,52451338,1970,0
30148754,52451338,1970,0
30148755,52451338,1970,1
30148758,52451338,1970,2
30148760,52451338,1970,3
30148765,52597735,1970,1
30148768,52597735,1970,2
30148769,52597735,1970,3
30148773,52597735,1970,1
30148776,52597735,1970,2
30148781,52553983,1960,0
30148782,52553983,1960,0
30148783,52553983,1960,1
30148786,52553983,1960,2
30148788,52553983,1960,3
30148789,52553983,1960,0
30148792,52553983,1960,1
30148794,52553983,1960,2
30148795,52553983,1960,3
30148796,52553983,1960,3
30148797,52553983,1960,0
30148798,52553983,1960,0
30148799,52553983,1960,1
30148802,52553983,1960,2
30148803,52553983,1960,3
30148809,52599126,1970,0
30148814,52599126,1970,1
30148816,52599126,1970,1
30148818,52599126,1970,2
30148827,53323040,1970,0
30148833,53323040,1970,1
30148835,53323040,1970,2
30148838,53323040,1970,2
30148841,53323040,1970,3
30148842,53323040,1970,3
30148846,52441506,1970,0
30148852,52441506,1970,1
30148854,52441506,1970,2
30148856,52441506,1970,2
30148857,52441506,1970,3
30148859,52441506,1970,3
30148860,52441506,1970,3
30148866,52559239,1970,1
30148868,52559239,1970,2
30148870,52559239,1970,3
30148875,52559239,1970,2
30148876,52559239,1970,2
30148877,52559239,1970,3
30148880,52559239,1970,0
30148884,52559239,1970,2
30148887,52651070,1970,1
30148889,52651070,1970,2
30148891,52651070,1970,3
30148892,52651070,1970,3
30148894,52651070,1970,4
30148910,52437437,1960,1
30148913,52437437,1960,2
30148915,52437437,1960,3
30148917,52437437,1960,0
30148920,52437437,1960,2
30148927,52598243,1970,0
30148928,52598243,1970,1
30148929,52598243,1970,1
30148931,52598243,1970,2
30148933,52598243,1970,3
30148935,52598243,1970,0
30148937,52598243,1970,1
30148945,52598243,1970,1
30148947,52598243,1970,2
30148948,52598243,1970,3
30148953,52429270,1970,0
30148957,52429270,1970,2
30148959,52429270,1970,3
30148963,52654723,1970,0
30148966,52654723,1970,1
30148968,52654723,1970,2
30148975,52654723,1970,2
30148976,52654723,1970,2
30148978,52654723,1970,3
30148990,52582566,1970,0
30148993,52582566,1970,2
30148995,52582566,1970,3
30148996,52582566,1970,3
30149001,52457698,1970,0
30149006,52457698,1970,3
30149007,52457698,1970,3
30149010,52457698,1970,1
30149017,52457698,1970,0
30149026,53108719,1970,0
30149038,53108719,1970,2
30149039,53108719,1970,2
30149045,52602936,1970,0
30149048,52602936,1970,2
30149050,52602936,1970,3
30149054,52602936,1970,1
30149055,52602936,1970,1
30149064,52602936,1970,2
30149067,52602936,1970,4
30149070,52440950,1970,0
30149072,52440950,1970,1
30149076,52440950,1970,3
30149077,52440950,1970,3
30149080,53332251,1970,1
30149082,53332251,1970,1
30149085,53332251,1970,2
30149094,53332251,1970,4
30149098,52439604,1970,1
30149099,52439604,1970,1
30149101,52439604,1970,1
30149102,52439604,2010,2
30149103,52439604,1970,2
30149106,52439604,1970,3
30149112,52439604,1970,4
30149119,52599615,1970,1
30149121,52599615,1970,2
30149124,52599615,1970,3
30149125,52599615,1970,4
30149127,52599615,1970,1
30149128,52599615,1970,1
30149129,52599615,1970,2
30149132,52599615,1970,3
30149139,52599615,1970,3
30149144,53320276,1970,1
30149146,53320276,1970,2
30149148,53320276,1970,3
30149150,53320276,1970,4
30149153,53102128,1970,0
30149154,53102128,1970,0
30149156,53102128,1970,1
30149160,53102128,1970,3
30149162,53102128,1970,0
30149164,53102128,1970,1
30149165,53102128,1970,2
30149166,53102128,1970,2
30149167,53102128,1970,3
30149177,52656149,1970,3
30149180,52656149,1970,0
30149182,52656149,1970,1
30149184,52656149,1970,2
30149185,52656149,1970,3
30149187,52656149,1970,0
30149188,52656149,1970,0
30149200,52560148,1970,1
30149206,52560148,1970,2
30149215,52560148,1970,5
30149216,52560148,1970,5
30149219,52560148,1970,6
30149220,52560148,1970,6
30149221,52560148,1970,0
30149225,52560148,1970,1
30149227,52560148,1970,2
30149228,52560148,1970,2
30149230,52560148,1970,2
30149233,52560148,1970,3
30149237,52560148,1970,4
30149240,52560148,1970,5
30149242,52560148,1970,5
30149243,52560148,1970,6
30149244,52560148,1970,6
30149246,52560148,1970,0
30149251,52560148,1970,2
30149259,52560148,1970,4
30149265,52560148,1970,5
30149266,52560148,1970,5
30149267,52560148,1970,6
30149268,52560148,1970,6
30149273,52603790,1970,0
30149275,52603790,1970,1
30149281,52603790,1970,2
30149295,53351847,1970,1
30149300,53351847,1970,3
30149306,53351847,1970,4
30149307,53351847,1970,4
30149314,53323024,1970,3
30149318,52557365,1970,0
30149319,52557365,1970,0
30149320,52557365,1970,1
30149322,52557365,1970,2
30149323,52557365,1970,2
30149328,52557365,1970,1
30149329,52557365,1970,1
30149331,52557365,1970,2
30149333,52557365,1970,3
30149336,52448246,1970,1
30149337,52448246,1970,1
30149338,52448246,1970,1
30149339,52448246,1970,1
30149343,52448246,1970,2
30149344,52448246,1970,3
30149345,52448246,1970,3
30149347,52448246,1970,3
30149348,52448246,1970,4
30149350,52448246,1970,4
30149354,53321458,1970,0
30149355,53321458,1970,0
30149358,53321458,1970,1
30149363,53321458,1970,2
30149365,53321458,1970,3
30149366,53321458,1970,3
30149370,53321458,1970,4
30149376,53108212,1970,1
30149377,53108212,1970,1
30149384,53108212,1970,3
30149394,52437367,1970,0
30149395,52437367,1970,0
30149396,52437367,1970,1
30149399,52437367,1970,2
30149402,52437367,1970,3
30149403,52437367,1970,3
30149404,52437367,1970,3
30149406,52437367,1970,4
30149407,52437367,1970,4
30149409,52437367,1970,4
30149632,53131237,1970,2
30149636,53131237,1970,4
30149641,52654521,1970,1
30149643,52654521,1970,2
30149645,52654521,1970,3
30149646,52654521,1970,3
30149648,52654521,1970,0
30149653,52654521,1970,3
30149662,52654521,1970,3
30149667,52398188,1970,1
30149668,52398188,1970,1
30149670,52398188,1970,2
30149671,52398188,1970,3
30149675,52398188,1970,1
30149677,52398188,1970,2
30149681,52398188,1970,0
30149685,52398188,1970,2
30149688,52398188,1970,3
30149691,53323418,1970,1
30149695,53323418,1970,3
30149696,53323418,1970,3
30149697,53323418,1970,4
30149764,52598213,1970,0
30149765,52598213,1970,0
30149766,52598213,1970,0
30149771,52598213,1970,1
30149781,52598213,1970,2
30149783,52598213,1970,3
30149788,52598213,1970,3
30149790,52598213,1970,3
30149791,52598213,1970,3
30149807,52598213,1970,5
30149813,52598213,1970,5
30149818,52598213,1970,6
30149820,52598213,1970,6
30149821,52598213,1970,6
30149825,52598213,1970,6
30149826,52598213,1970,6
30150024,52741201,1986,1
30150026,52741201,1986,1
30150038,52741201,1986,4
30150042,52741201,1986,5
30150044,52741201,1986,5
30150082,53031154,1986,2
30150088,53031154,1986,4
30150104,53031154,1986,6
30150108,53031154,1986,7
30150116,53031154,1986,9
30150118,53031154,1986,9
30150128,52459530,1990,1
30150132,52459530,1990,2
30150158,52459530,1990,7
30150164,52649398,1990,1
30150180,52649398,1990,4
30150186,52649398,1990,5
30150192,52649398,1990,7
30150211,52645690,1980,6
30150226,52701983,1980,5
30150235,52466481,1980,0
30150236,52466481,1980,1
30150249,52466481,1980,7
30150258,52684760,1988,2
30150264,52684760,1988,5
30150333,53343995,1980,3
30150336,53343995,1980,5
30150339,53343995,1980,5
30150340,53343995,1980,6
30150342,53343995,1980,7
30150346,53343995,1980,9
30150359,52760624,1980,5
30150362,52760624,1980,5
30150364,52760624,1980,6
30150388,52408548,1987,5
30150393,52408548,1987,6
30150396,52408548,1987,8
30150404,53368812,1990,1
30150406,53368812,1990,2
30150409,53368812,1990,3
30150418,53368812,1990,7
30150423,52443680,1989,1
30150429,52443680,1989,5
