dealId,AssetId,date,area,rescode,pricePerMeter2009
9367353720,91608893,27/06/2004 00:00,72.2,1,39068.32575
9367828920,91630329,29/06/2004 00:00,100,1,21220.79314
9366811560,91610449,29/06/2004 00:00,60,1,14636.90604
9371637810,91629815,01/07/2004 00:00,40,1,12691.66667
9366903720,91612255,01/07/2004 00:00,138.7,1,18230.50117
9367443540,91635036,02/07/2004 00:00,77,1,13608.78011
9367843500,91622317,04/07/2004 00:00,88,1,29806.18687
9368255790,91643351,04/07/2004 00:00,67.4,3,22644.72216
9367851060,91643457,12/07/2004 00:00,113.2,1,20698.55939
9367935660,91611883,14/07/2004 00:00,84,1,21811.38075
9370932300,91626887,15/07/2004 00:00,33.9,3,21503.16416
9368440740,91625869,18/07/2004 00:00,60.8,1,17716.52187
9368004150,91643457,18/07/2004 00:00,132.8,1,19359.00654
9367577910,91615046,22/07/2004 00:00,68.6,1,11859.59732
9368414010,91600664,22/07/2004 00:00,108,1,19133.92292
9368007120,91629280,25/07/2004 00:00,112,1,15661.19124
9368007840,91629305,25/07/2004 00:00,86.5,1,17569.31476
9368005500,91602296,28/07/2004 00:00,115,3,25496.52546
9368822970,91643457,28/07/2004 00:00,108.9,1,20619.3638
9371516040,91602262,01/08/2004 00:00,74,1,14186.20559
9368560080,91601462,02/08/2004 00:00,47.2,1,48652.37352
9368468910,91628150,03/08/2004 00:00,102.58,1,19668.00962
9368525430,91609562,04/08/2004 00:00,95,1,15159.64062
9369563130,91602262,09/08/2004 00:00,84,1,20386.33741
9370293120,91600605,10/08/2004 00:00,76.4,1,19752.06309
9368848980,91623590,11/08/2004 00:00,39.3,1,15108.94066
9369673830,91604416,13/08/2004 00:00,153.2,1,21884.67601
9368994600,91644611,13/08/2004 00:00,80,1,15828.70221
9369487440,91600640,15/08/2004 00:00,91.2,1,21942.34239
9369115380,91615221,15/08/2004 00:00,80,1,12097.06516
9369575820,91611048,17/08/2004 00:00,42.5,1,57737.85676
9368996130,91604789,18/08/2004 00:00,60,1,22198.45629
9368972280,91609572,18/08/2004 00:00,65.3,1,19844.12277
9368575020,91644247,18/08/2004 00:00,64,1,14865.0377
9368979750,91633111,19/08/2004 00:00,140,1,11552.25787
9369595080,91643457,20/08/2004 00:00,130.1,1,33183.83564
9369441540,91616834,20/08/2004 00:00,76,1,12906.41385
9369236610,91642767,22/08/2004 00:00,89.35,1,16522.12669
9371979270,91619657,22/08/2004 00:00,100,1,14860.937
9369425880,91621048,25/08/2004 00:00,62.5,1,15746.68821
9369094500,91643457,25/08/2004 00:00,96.1,1,19799.42586
9369197910,91645328,29/08/2004 00:00,76.75,1,18165.96767
9370116360,91600663,30/08/2004 00:00,85.9,1,19095.22726
9369411030,91643457,31/08/2004 00:00,132.8,1,19515.37977
