dealId,AssetId,date,area,rescode,pricePerMeter2009
10441272150,50187531,42260,268,1,5105
9364498740,50170234,38079,190,1,4808
9726615990,50170234,39520,229,1,4409
10204602570,50170234,41457,243,1,6418
10452781710,50199838,42542,240,1,9540
9820882350,50187094,40030,472,1,1078
10209880890,50170132,41565,176,1,8202
10374659730,50173783,42316,164,1,10320
10443996450,50173783,42424,168,1,10716
10374436080,50187123,42309,728,1,1759
10276836570,50110930,41910,80,1,19286
10085238090,,40995,181,1,8581
10100325060,,41236,162,1,8632
10171565640,,41268,166,1,8425
10171564920,,41274,166,1,8492
10204987950,,41452,166,1,8765
10208589750,,41516,166,1,8677
10209645630,,41534,166,1,8677
10210383720,,41547,166,1,8787
10210103010,,41547,166,1,8809
10210169700,,41547,166,1,8677
10210171320,,41555,162,1,8865
10211017050,,41570,166,1,8762
10214012250,,41606,167,1,9890
10265292990,,41704,166,1,9023
10267815420,,41758,201,1,7480
10268092350,,41759,200,1,7222
10273491810,,41857,200,1,7521
10274082660,,41869,162,1,9543
10275153300,,41886,201,1,7540
10275889950,,41897,162,1,10272
10277826300,,41932,166,1,9227
10351074780,,41987,162,1,9868
10351088820,,41990,162,1,9794
10351765260,,42004,162,1,9952
10353137400,,42020,162,1,10052
10353220560,,42024,162,1,10674
10353139740,,42024,162,1,10109
10354237740,,42030,201,1,8238
10354217760,,42031,255,1,6530
10361306430,,42122,200,1,8309
10362269430,,42130,234,1,7204
10363349700,,42145,206,1,8227
10365640470,4143048,42185,166,1,10644
10366281270,,42190,162,1,10354
10367149320,,42195,162,1,10410
10368548640,,42216,162,1,10410
10368550800,,42220,162,1,10431
10371621960,,42256,162,1,10529
10371622590,,42257,162,1,10529
10372645170,,42277,162,1,10416
10374388650,,42314,200,1,8453
10374389370,,42317,200,1,8463
10375255800,,42325,166,1,10196
10375789590,,42332,162,1,10448
10440495450,,42358,162,1,10458
10440784350,,42368,166,1,10206
10441437750,,42369,200,1,8471
10441661940,,42379,162,1,10511
10442328750,,42386,200,1,8537
10443492990,,42397,162,1,10596
10443636270,,42408,162,1,10629
10445399910,,42425,162,1,10646
10445913630,,42429,162,1,11484
9187992360,50189355,37416,127,1,6363
10360352880,50189355,42127,143,1,10578
9820883070,50187095,40030,472,1,1118
10274196420,50187095,41858,256,1,8413
9906480540,50199891,40268,159,1,7944
10455460020,50199891,42543,193,1,8897
9459473940,50189344,38602,220,1,3899
10269889830,50189344,41807,185,1,8609
10098853290,4137737,41213,166,1,8426
10098854910,4137741,41217,182,1,7786
10099442070,4137739,41220,166,1,8403
10099440630,4137732,41221,166,1,8383
