statID,average_Csvalue,X,Y,settlement,civil_labour_force.LaborForceY_pcnt,jobs.industrialJobs,jobs.commercialJobs,jobs.publicJobs,jobs.homeJobs,intraSAProb,intraYeshuvProb,interYeshuvProb,inOutRatio,housingValue.avgPricePerM2009
61000427,0,184705.2,664599.5,6100,40.4,22.788306,64.502435,478.038592,1.305952,2.63E-05,0.000113791,0.025559105,0.625,12291.11237
62000111,0,175886.3,659627.9,6200,56.3,73.880225,138.104452,330.544362,13.568515,2.56E-05,0.00010242,0.042056075,1.111111111,11875.12131
62000112,0,176167.6,659741.1,6200,57.5,10.521,129.008979,208.856768,9.115331,2.54E-05,0.000169119,0.052469136,0.764705882,10692.20701
62000114,0,,,,,,,,,,,,,
62000115,0,175752.7,659135.2,6200,60.6,36.104265,216.329,203.522304,26.961432,3.46E-05,0.000138283,0.044164038,0.857142857,11910.94331
62000214,0,175853.1,658220.1,6200,52.5,95.364463,106.677763,533.466226,0,1.77E-05,9.75E-05,0.051779935,0.4375,11199.59486
62000215,0,175632.9,657881.5,6200,58.1,17.644416,116.790548,114.855205,0,3.16E-05,0.000101237,0.048498845,0.571428571,11918.62224
62000222,0,176206.4,658097.6,6200,62.5,0,73.217343,91.488362,0,1.96E-05,0.000136986,0.054761905,0.47826087,10467.15885
62000223,0,176323.8,657919.8,6200,59.4,19.57331,47.467574,89.977299,10.535925,1.12E-05,0.000167738,0.048979592,0.416666667,9990.450562
62000225,0,175845.2,657814.3,6200,53.2,0,47.671647,100.029889,0,1.25E-05,0.00011208,0.045454545,0.6,10621.84063
62000227,0,175919.2,657389.7,,,36.645927,34.378109,49.924266,16.153329,1.47E-05,0.000117838,0.048387097,0.666666667,9944.333138
62000228,0,176474.1,657750.8,6200,45.1,2786.217278,1923.051175,650.679255,32.722828,1.00E-05,6.23E-05,1.00E-05,0.1,15321.59597
62000311,0,176797.5,658333.8,6200,61.2,0,73.121445,120.774689,0,2.26E-05,0.000135854,0.046831956,0.470588235,10568.41433
62000314,0,176286.4,658358.1,6200,56,5.557738,144.103917,164.380258,22.216754,2.17E-05,0.000152207,0.03968254,0.6,10721.90332
62000315,0,,,,,,,,,,,,,
62000321,0,176421.4,659063.8,6200,60.1,0,119.237783,69.187438,0,1.79E-05,0.000196974,0.04248366,0.769230769,11365.10909
62000411,0,176797.8,659295.9,6200,64.2,9.41789,70.007063,281.818533,32.169691,2.13E-05,0.000170788,0.057142857,0.772727273,10855.19443
62000412,0,176953.6,659741.2,6200,53.5,45.546111,135.989817,354.230212,0,3.69E-05,8.60E-05,0.044843049,0.85,10680.50636
62000413,0,177316.7,659352.6,6200,63.5,14.389103,54.96744,585.386289,0,1.98E-05,0.000125433,0.040963855,0.882352941,10720.87894
62000421,0,177376.3,658631.8,6200,61.9,23.338127,62.001685,241.066618,0,2.22E-05,0.000127558,0.046558704,0.869565217,10499.43679
62000422,0,177302.4,658355.5,6200,68.9,23.039603,124.012319,211.043264,16.026898,1.29E-05,0.000142156,0.047169811,0.7,10048.46036
62000423,0,,,,,,,,,,,,,
62000511,0,176926.6,657807.2,6200,55.9,11.698275,69.546112,339.959809,0,1.88E-05,8.47E-05,0.041237113,0.416666667,10374.76103
62000514,0,,,,,,,,,,,,,
62000521,0,177100.4,657185.8,6200,63.4,17.370358,18.74065,206.76819,0,1.61E-05,5.62E-05,0.04398827,0.6,9212.442344
62000523,0,,,,,,,,,,,,,
63000011,0,,,,,,,,,,,,,
63000012,0,182184.7,664971.9,6300,71.7,74.565585,786.162549,609.918504,50.336566,3.33E-05,4.57E-05,0.057663126,1,16489.90232
63000013,0,181636.2,664947.4,6300,68.7,78.847044,188.324857,209.004006,39.788292,2.79E-05,8.37E-05,0.063613232,1.36,17240.17173
63000021,0,181736.7,664579.4,6300,75.2,24.172,586.127108,305.321739,22.816702,3.68E-05,7.97E-05,0.07606264,1.029411765,15824.17525
63000031,0,182262,664227.6,6300,73.9,8.672,175.281341,453.478684,11.863686,2.79E-05,7.43E-05,0.061016949,1.055555556,17954.0609
63000032,0,,,,,,,,,,,,,
63000034,0,182667.8,664276.1,6300,67.2,0,98.936627,239.689772,33.184944,2.41E-05,6.02E-05,0.054945055,0.76,17673.61536
63000041,0,182486.3,663834.3,6300,61.6,51.965422,1993.869301,329.383,70.648596,3.42E-05,3.42E-05,0.042780749,0.666666667,15990.2554
63000042,0,182839.7,663272.4,6300,66.4,57.926748,615.786691,167.982343,41.400692,4.95E-05,3.30E-05,0.060240964,0.75,17050.46646
63000043,0,182354.5,663266.3,6300,63.3,197.426935,1313.005093,328.452924,17.813927,3.04E-05,3.79E-05,0.058171745,1.095238095,16199.38937
63000044,0,,,,,,,,,,,,,
64000011,2087.426616,,,,,,,,,,,,,
64000012,2087.426616,186926.4,675080.6,6400,65.4,90.58412,333.970404,281.021669,0,4.34E-05,7.44E-05,0.038461538,0.705882353,13549.70738
64000013,2087.426616,186795.8,674470.7,6400,70.7,70.202128,138.167815,433.224492,20.496533,3.88E-05,9.69E-05,0.04009434,0.647058824,14521.99011
64000021,2087.426616,185788.4,673370.3,6400,64.8,33.402241,495.262249,688.216024,60.462653,3.46E-05,6.92E-05,0.042105263,0.9,17090.76376
64000022,2087.426616,185666.2,673838.8,6400,71.4,145.007482,344.513632,313.39124,76.628741,2.12E-05,6.36E-05,0.040618956,0.904761905,14626.05794
64000023,2087.426616,184993.9,673532.8,6400,69.2,29.56501,236.571575,267.01135,41.938221,5.03E-05,7.91E-05,0.047244094,0.722222222,14458.74141
64000024,2087.426616,,,,,,,,,,,,,
64000031,2087.426616,185128,674443.6,6400,62.7,168.933888,599.306879,524.079488,33.905919,1.42E-05,0.000113564,0.056994819,0.818181818,13323.30656
64000032,2087.426616,,,,,,,,,,,,,
64000033,2087.426616,185860.3,674546.3,6400,72.1,142.409784,114.812037,239.852217,24.410444,2.68E-05,9.82E-05,0.042345277,0.692307692,13644.07431
64000034,2087.426616,184942.6,674640.3,6400,73.5,186.834447,1139.373161,774.600636,49.340421,2.58E-05,0.000116035,0.042352941,0.944444444,13934.92969
64000035,2087.426616,185790.7,674795.9,6400,69.1,175.5665,728.241996,503.353787,26.886932,2.75E-05,9.64E-05,0.06281407,0.68,13458.53924
64000041,2087.426616,185672.9,675046.6,6400,70.7,59.258025,765.33916,477.744225,18.22907,1.96E-05,0.000127202,0.046428571,0.846153846,14048.60375
64000042,2087.426616,185119.6,675151.3,6400,71.5,118.463649,762.448695,577.695719,22.030895,3.57E-05,0.000116014,0.042345277,1.307692308,13599.66892
64000044,2087.426616,185744.2,675501.7,6400,68.2,17.426958,158.381856,130.613162,63.363249,3.77E-05,0.000103564,0.041237113,0.916666667,14476.73044
64000051,2087.426616,185435,676348.3,6400,78.4,150.340436,375.84595,342.979733,5.507345,2.91E-05,9.72E-05,0.04964539,0.928571429,13003.10078
64000053,2087.426616,,,,,,,,,,,,,
64000054,2087.426616,,,,,,,,,,,,,
64000055,2087.426616,184483.9,675368.8,6400,75.1,8.984,164.132325,183.4697,10.895031,1.17E-05,9.37E-05,0.038461538,1,15340.93016
64000056,2087.426616,184627.2,674782,6400,73.6,0,189.097135,191.887682,0,2.95E-05,9.60E-05,0.037735849,1.142857143,13810.00518
64000057,2087.426616,,,,,,,,,,,,,
64000062,2087.426616,,,,,,,,,,,,,
64000063,2087.426616,182855.2,675298.5,6400,64.2,83.356348,563.689806,472.735273,7.332524,4.77E-05,7.64E-05,0.038327526,1.727272727,14902.64138
64000065,2087.426616,181704.3,675381.9,6400,50,411.610545,3408.397269,855.11495,95.403093,2.52E-05,6.72E-05,0.055214724,0.888888889,23192.01414
64000066,2087.426616,,,,,,,,,,,,,
65000011,627233.4502,,,,,,,,,,,,,
65000012,627233.4502,195245.6,702732.5,6500,67.7,14.075883,31.012075,108.840386,24.909184,5.23E-05,0.000124236,0.026252983,0.727272727,6680.310061
65000013,627233.4502,195539,703478.3,6500,63.7,203.631426,253.968412,828.982829,14.032919,4.39E-05,8.78E-05,0.03006012,0.8,8055.880885
65000021,627233.4502,194469.7,704379,6500,82.3,0,17.837538,6.32149,0,3.10E-05,0.000134402,0.01509434,3,6665.086645
65000022,627233.4502,192055.7,706507.8,,,3428.639652,1545.845525,331.364348,0,,,,,
65000023,627233.4502,191165.7,706093.6,6500,69.9,1243.697148,539.583223,2174.392731,0,4.83E-05,5.63E-05,0.022026432,0.933333333,7756.022585
65000024,627233.4502,,,,,,,,,,,,,
65000031,627233.4502,192655.4,705408.8,6500,66.6,78.195955,107.219169,476.818809,10.7691,4.71E-05,0.000129621,0.030107527,0.714285714,7474.012164
65000032,627233.4502,,,,,,,,,,,,,
65000041,627233.4502,193372.2,704140.9,6500,77.3,162.458929,319.278583,253.129625,25.379205,7.03E-05,7.37E-05,0.017114914,2.785714286,7081.999312
65000042,627233.4502,192607.6,703425.8,6500,70.6,22.987,80.94205,154.282417,0,3.97E-05,6.95E-05,0.025362319,1.285714286,7703.999238
65000043,627233.4502,192439.2,704105.3,6500,52.5,20.142373,21.22736,154.406575,0,5.25E-05,0.000125964,0.026819923,1.142857143,5994.136096
65000044,627233.4502,,,,,,,,,,,,,
65000051,627233.4502,193113.1,704770.7,6500,57.6,178.487939,2074.774307,845.204624,69.587415,3.88E-05,0.000187387,0.028301887,0.833333333,6876.789026
65000052,627233.4502,192702.3,704873.8,6500,50.1,136.78092,1454.147887,738.589656,22.643688,4.45E-05,0.000185618,0.024390244,1.222222222,7578.419012
65000053,627233.4502,,,,,,,,,,,,,
65000061,627233.4502,190968.7,705353.4,6500,70,46.282434,769.217988,580.066651,0,5.25E-05,0.000112591,0.021917808,1.25,6219.431733
65000062,627233.4502,,,,,,,,,,,,,
65000063,627233.4502,189296.2,705146.9,6500,62,36.663433,184.525997,527.960698,0,4.53E-05,9.06E-05,0.027548209,1.6,9368.758371
65000064,627233.4502,189504.2,704542.7,6500,55.4,0,12.884136,164.458941,0,4.69E-05,8.71E-05,0.026894866,1.636363636,7955.201599
66000111,0,181044.8,659139.2,,,3505.884792,3914.679079,209.571654,13.851965,1.00E-05,1.00E-05,1.00E-05,0.1,2643.418497
66000112,0,180968.9,658698.9,,,1247.693502,1571.106451,46.206057,0,,,,,
66000113,0,181842.1,658076.2,,,3058.797344,4116.536821,342.919373,0,,,,,
66000114,0,,,,,,,,,,,,,
66000115,0,180902.4,656429.4,,,10.990599,46.280103,68.783543,0,1.00E-05,1.00E-05,1.00E-05,0.1,
66000211,0,180858.6,657141.8,6600,63.5,0,158.98934,232.196567,0,2.62E-05,7.87E-05,0.040669856,0.764705882,10538.0213
66000213,0,180095.4,656855.9,6600,74.3,32.55828,14.832322,97.869801,8.421888,3.02E-05,0.000108863,0.028697572,0.769230769,11063.5241
66000214,0,179976.4,657154.4,6600,73.4,45.738864,39.155388,82.210965,28.128092,2.51E-05,0.000119392,0.029816514,0.692307692,11179.26728
66000215,0,180251.2,657154.6,6600,64.9,14.111995,134.796192,467.632804,23.012802,1.35E-05,9.45E-05,0.049261084,0.5,10567.75228
66000216,0,,,,,,,,,,,,,
66000223,0,180099.6,658044.4,6600,67.5,316.807003,327.255341,456.34974,26.487464,1.83E-05,0.000100793,0.030100334,0.888888889,12122.71756
66000224,0,,,,,,,,,,,,,
66000225,0,180696.6,658254.5,6600,63.9,82.328726,150.520611,440.939855,44.188902,1.81E-05,7.26E-05,0.024282561,0.818181818,12430.77392
66000311,0,180320.8,658779.9,6600,67.8,35.822848,123.021716,528.587122,0,2.24E-05,0.000111826,0.036734694,0.444444444,12347.00721
66000312,0,179834.3,658560,6600,57.2,29.871287,39.671471,182.427545,11.345673,2.46E-05,0.000122858,0.035874439,0.75,14065.43176
66000314,0,179463.6,658761.1,6600,67.3,29.996492,200.305274,382.307467,29.089793,2.68E-05,0.000133863,0.035830619,0.727272727,13338.12185
66000321,0,179546.8,659004.4,6600,65.6,19.253913,296.612571,460.86215,22.160476,2.40E-05,0.000127801,0.040816327,0.714285714,13384.63017
66000322,0,,,,,,,,,,,,,
66000323,0,179151.7,659172.7,6600,64.1,44.378701,614.708239,541.704528,27.265095,1.47E-05,0.000109882,0.034759358,0.692307692,12584.33344
66000331,0,,,,,,,,,,,,,
66000334,0,178705,658503.6,6600,52.8,106.556626,75.291294,475.097742,0,1.00E-05,9.09E-05,0.023696682,1.4,11827.94904
66000335,0,178528.7,658139.3,6600,61,80.94763,315.229158,1320.364125,27.417153,1.27E-05,0.000120219,0.043879908,0.578947368,12124.94847
66000412,0,179474.9,658117,6600,52,36.080272,73.644692,220.163702,0,3.32E-05,0.00014944,0.036363636,0.916666667,12267.30061
66000414,0,179477.8,657447,6600,71.1,58.288444,79.627275,45.974194,24.424009,3.19E-05,6.37E-05,0.016611296,1.3,11901.88319
66000416,0,,,,,,,,,,,,,
66000422,0,178496.7,656649.9,6600,68.8,25.767004,62.121553,364.248688,0,6.23E-05,6.23E-05,0.03125,1,11687.52631
66000423,0,,,,,,,,,,,,,
66000426,0,178439.3,656210.8,6600,67.4,18.140798,127.733543,274.997131,17.977543,2.77E-05,0.000110696,0.037037037,0.818181818,10540.00357
66000427,0,178057.8,656318,6600,74.1,14.293629,66.649238,87.390641,8.267162,2.53E-05,8.86E-05,0.043879908,0.578947368,10388.81821
66000511,0,177645.1,656161.6,,,22.296441,0,0,0,,,,,
66000512,0,177791,656749.4,6600,58.7,0,52.440865,164.757706,28.114754,2.62E-05,9.83E-05,0.040669856,1.176470588,10527.1298
66000513,0,177338,657221.8,6600,68,7.598192,0,20.179196,0,1.00E-05,1.97E-05,0.057553957,0.625,11415.93359
66000514,0,,,,,,,,,,,,,
66000523,0,,,,,,,,,,,,,
66000611,0,178084.5,658231.8,6600,65.8,55.295005,119.207964,141.540913,10.411982,2.65E-05,0.000132354,0.043478261,0.555555556,11799.7296
66000612,0,177799.6,658241.1,6600,58.4,70.999357,414.78963,450.47274,38.604099,2.11E-05,0.000115911,0.030769231,0.875,10642.98107
66000613,0,177792.8,658648.6,6600,41.3,0,17.09086,184.280041,10.229246,4.51E-05,0.000112746,0.032921811,1.125,10959.8309
66000614,0,,,,,,,,,,,,,
66000621,0,177795.3,659261.6,6600,57.6,54.354089,172.235631,341.593463,9.658361,2.97E-05,8.92E-05,0.03074141,1.058823529,10830.68159
66000623,0,178420.5,659203,6600,66.4,43.563956,67.107029,263.039897,20.2184,2.86E-05,0.00012876,0.033942559,1,11960.43181
66000624,0,178587,659403.9,6600,62.2,82.545125,361.883778,574.820555,15.108445,3.11E-05,0.000171233,0.053977273,0.684210526,11915.8689
66000625,0,177905.9,659751.4,6600,68.7,9.47857,14.557939,168.664335,0,3.13E-05,6.27E-05,0.022883295,1.8,10560.48433
66000626,0,,,,,,,,,,,,,
67000011,627233.4502,,,,,,,,,,,,,
67000012,627233.4502,250101.1,744688.8,6700,46.7,77.205954,304.724832,538.551173,0,8.09E-05,0.00013872,0.044303797,0.761904762,5226.254275
67000014,627233.4502,250518.4,744461.9,6700,40.5,419.878172,4179.667118,1194.341605,24.414986,4.49E-05,0.000179654,0.040983607,1.4,4545.410456
67000015,627233.4502,250733.2,743099.6,6700,45.2,396.256347,1001.864156,205.15773,0,0.000100234,0.000200468,0.073170732,0.833333333,5282.73615
67000021,627233.4502,249414.9,744451.3,6700,59.9,0,228.383717,505.025349,29.25459,7.59E-05,0.000128516,0.036247335,0.588235294,4545.551853
67000022,627233.4502,249476.3,743945.9,6700,62.4,0,15.751713,368.159885,0,3.13E-05,0.000172211,0.022857143,1,5533.455257
67000024,627233.4502,,,,,,,,,,,,,
67000025,627233.4502,,,,,,,,,,,,,
67000031,627233.4502,248779.6,743373.7,6700,55.7,19.369111,53.686623,188.155149,6.923197,5.17E-05,0.000110771,0.026954178,0.9,5252.431737
67000032,627233.4502,,,,,,,,,,,,,
67000033,627233.4502,248401.9,742688.7,6700,46.1,130.983492,368.619516,549.994107,26.613339,4.81E-05,0.000144196,0.040935673,0.428571429,4705.537947
67000034,627233.4502,248272.2,742446,6700,40.2,23.813489,47.007055,101.891799,0,8.22E-05,0.000123288,0.035,0.571428571,4309.925772
67000035,627233.4502,247325,742782.7,,,649.891543,791.517972,70.229376,0,,,,,
67000036,627233.4502,247906.9,743132.3,6700,50.9,35.378132,31.691538,281.250785,0,2.35E-05,9.41E-05,0.017167382,1.25,6832.244852
68000011,0,,,,,,,,,,,,,
68000012,0,212164,746200.3,6800,41.8,67.692065,94.633702,346.839426,0,5.14E-05,9.55E-05,0.037533512,1.642857143,4827.933293
68000013,0,210882.4,746694.8,6800,49.3,18.748348,157.784971,283.290707,0,4.36E-05,0.000155666,0.031818182,0.857142857,5400.590733
68000014,0,,,,,,,,,,,,,
68000021,0,210791,745930.4,6800,60,41.564896,183.777223,597.100874,53.225433,3.21E-05,0.00011014,0.031825796,0.947368421,6267.079997
68000022,0,210376.2,745356.7,6800,66.1,154.719303,513.165207,451.335704,35.007181,4.62E-05,0.0001445,0.03164557,1,6339.047471
68000023,0,210311.5,746051.1,6800,67.8,79.446709,260.303192,216.09007,31.159484,2.98E-05,0.000137285,0.030501089,1,6292.947871
68000031,0,209156,745010.6,6800,52.2,107.581044,74.05561,212.974638,0,3.63E-05,7.99E-05,0.029177719,1.818181818,5994.383383
68000032,0,,,,,,,,,,,,,
68000033,92028.20702,207112.4,744555.7,,,1793.597131,2015.656474,176.839673,0,1.00E-05,1.00E-05,1.00E-05,0.1,15142.39573
69000011,9920.240278,,,,,,,,,,,,,
69000012,9920.240278,194454.3,676605.1,6900,67.6,372.863937,378.050299,318.403444,54.812891,5.01E-05,9.47E-05,0.032520325,0.8125,10786.1582
69000014,9920.240278,193635.3,675702.5,,,3600.323473,9489.576694,702.165173,0,1.00E-05,1.00E-05,1.00E-05,0.1,8174.178537
69000015,9920.240278,193370.5,676963.8,6900,61.6,22.534831,104.30644,243.603676,25.543458,2.05E-05,0.00010274,0.035,1.214285714,12768.66901
69000016,9920.240278,192211.1,676662.1,6900,67.1,0,103.672168,653.562732,0,4.75E-05,0.000110856,0.034682081,0.5,13014.53732
69000021,9920.240278,190569.3,677681.8,6900,65.3,91.574316,388.470518,148.380921,11.603848,5.98E-05,4.60E-05,0.036912752,4.5,13733.14758
69000022,9920.240278,190271.2,676724.4,6900,60.6,85.918528,1044.658099,2834.675848,20.532899,7.14E-05,6.21E-05,0.023782559,4.666666667,13582.86071
69000031,9920.240278,190888.1,676525.9,6900,59.8,83.819139,143.249763,212.262076,39.839139,1.94E-05,0.000106869,0.039007092,0.727272727,12420.7706
69000032,9920.240278,,,,,,,,,,,,,
69000034,9920.240278,190263.4,675780.1,6900,69.6,66.063298,1226.883058,1218.127831,22.078148,3.10E-05,0.000155225,0.045325779,0.9375,12054.81694
69000035,9920.240278,190635.3,675816.5,6900,60.4,17.979944,191.537336,251.560106,0,1.26E-05,0.000126255,0.050691244,0.636363636,12412.79515
69000041,9920.240278,191311.7,675478.2,6900,72.3,57.064506,358.503602,334.256351,14.682419,2.35E-05,0.000133072,0.037142857,0.923076923,11984.20634
69000042,9920.240278,191606.3,675465.2,6900,69.2,46.734581,432.017078,230.51554,15.948263,2.39E-05,0.000167494,0.043668122,0.7,11646.74016
69000044,9920.240278,,,,,,,,,,,,,
69000045,9920.240278,192898.5,675142.5,6900,71.3,0,79.64271,105.998958,34.981913,4.17E-05,0.000114589,0.045627376,0.75,11831.04784
69000051,9920.240278,192213.7,675783.9,6900,73.5,174.477293,468.606635,673.179694,46.917981,3.02E-05,0.000102815,0.033112583,0.8,11413.69073
69000053,9920.240278,,,,,,,,,,,,,
69000054,9920.240278,,,,,,,,,,,,,
69000055,9920.240278,192248.2,676069.9,6900,80.6,15.132201,139.719596,291.569557,23.129326,8.40E-06,0.000109253,0.033742331,0.727272727,11978.79472
69000056,9920.240278,,,,,,,,,,,,,
70000011,9920.240278,,,,,,,,,,,,,
70000012,9920.240278,190431.4,651827.4,7000,42,134.644835,1077.567784,257.560881,0,1.41E-05,2.83E-05,0.017211704,0.5,5476.241323
70000013,9920.240278,189822.4,650955.9,7000,56.7,2453.38717,2327.644602,873.553202,0,4.11E-05,6.99E-05,0.03003003,1.45,6014.506427
70000014,9920.240278,,,,,,,,,,,,,
70000015,9920.240278,190826.7,651384.8,7000,38,45.32872,89.375007,89.920191,0,3.32E-05,9.97E-05,0.024271845,0.4,4022.739474
70000021,9920.240278,190878.7,650838.4,7000,73.2,44.140294,144.153045,324.296607,0,2.19E-05,6.56E-05,0.042553191,0.75,6699.683705
70000022,9920.240278,190208.5,650386.9,7000,46.7,40.170956,36.209578,99.923678,0,5.67E-05,9.73E-05,0.035502959,0.75,6046.681177
70000023,9920.240278,191109.2,650331.6,7000,70.2,31.470716,80.720279,186.850762,0,4.29E-05,3.68E-05,0.044742729,0.4,6944.626185
70000024,9920.240278,,,,,,,,,,,,,
70000025,9920.240278,,,,,,,,,,,,,
70000031,9920.240278,189676.5,650471,7000,60.7,8.047,57.75581,200.539341,21.244725,4.87E-05,0.000109589,0.031111111,0.714285714,6900.216792
70000032,9920.240278,,,,,,,,,,,,,
70000041,9920.240278,189226.6,650613.2,7000,57.4,122.987636,459.023046,268.618671,0,2.86E-05,0.000105007,0.041811847,0.666666667,6580.344286
70000042,9920.240278,188691,650148.3,7000,62.9,62.818175,246.545946,467.596668,0,4.63E-05,7.40E-05,0.047297297,0.607142857,6788.253562
70000043,9920.240278,189266.8,650892.8,7000,63.6,64.617001,49.428623,42.721769,0,1.51E-05,0.000195695,0.049450549,0.444444444,6096.9453
70000044,9920.240278,188302.8,651060.4,7000,33.2,119.044283,198.926039,37.281071,0,2.01E-05,2.69E-05,0.012254902,1.4,2068.750812
70000051,9920.240278,188998.2,652036.8,7000,75,18.141246,198.777213,370.086764,26.794024,5.56E-05,7.94E-05,0.046376812,0.625,7687.793729
70000052,9920.240278,188900.4,651706.1,7000,73.9,21.534309,188.101223,162.621161,12.096912,6.92E-05,9.89E-05,0.039711191,0.909090909,9155.90353
70000054,9920.240278,,,,,,,,,,,,,
71000112,0,160139.5,621867.8,7100,70.3,15.085874,57.759293,93.607939,19.98551,4.15E-05,0.000136986,0.021212121,2.357142857,7498.965504
71000113,0,159961.7,621311.9,7100,64.9,3.053805,100.755838,236.32411,16.73172,3.47E-05,0.000181107,0.022503516,1.9375,6506.811389
71000114,0,159459.7,621897.8,7100,62.9,154.116061,479.815656,772.226735,0,4.14E-05,0.000273973,0.043396226,0.782608696,6389.152569
71000121,0,,,,,,,,,,,,,
71000122,0,158738.6,620965.5,7100,52.1,8.361,95.448589,209.39936,15.257025,2.46E-05,0.000166231,0.029213483,1.153846154,7624.367594
71000123,0,,,,,,,,,,,,,
71000124,0,,,,,,,,,,,,,
71000125,0,158764.9,619758.8,7100,61.1,51.466853,163.55675,362.651344,46.719241,2.79E-05,0.000133917,0.028513238,0.928571429,6802.678364
71000127,0,158867.7,619446,7100,56.1,351.29155,1464.780255,1869.084204,0,3.01E-05,0.000210748,0.032967033,1.333333333,5801.428028
71000212,0,,,,,,,,,,,,,
71000213,0,160351.7,620116.3,7100,66.6,70.015298,125.071533,154.383117,0,4.61E-05,0.000107591,0.016830295,2.916666667,7256.94882
71000214,0,160519.9,620490.2,7100,63.3,3.623,102.269944,143.618693,0,3.20E-05,0.000167738,0.017492711,1.666666667,7235.51163
71000215,0,160708.8,620869.2,7100,61.6,292.587088,58.100918,80.41705,0,1.51E-05,0.000113525,0.013812155,1.4,8122.183125
71000221,0,160983.4,620074.3,7100,63.9,17.98405,71.008412,147.865156,0,2.76E-05,0.000158725,0.01511335,1.666666667,4348.232892
71000222,0,160688.1,619255.7,7100,52.3,145.019597,1478.536985,682.813028,14.755176,4.89E-05,0.000244618,0.017857143,2,3438.303345
71000223,0,161448.7,619595.2,7100,41.8,56.064312,1317.067061,853.678499,78.677136,9.24E-05,0.000107742,0.028089888,0.6,4903.044528
