BLDG_ID_x,Height,Usage,SAID,X,Y,Area,travel_time,travel_distance
53160951,7,,67000014,250982.0722,744127.0296,94.41485596,232,956
53174810,12,,67000011,249340.0208,745326.8789,170.5009766,460,3086
65282027,6,,67000036,247691.9067,742819.7968,381.6775971,814,7918
65282398,8,,67000031,248531.6907,743777.8761,59.96064758,559,4742
65282521,11,,67000031,248335.5815,743516.3562,252.1449738,720,5827
65282523,11,,67000031,248388.2942,743521.5119,429.5688629,731,5881
65282531,9,,67000031,248526.1796,743502.6414,446.6705475,741,6005
65282532,11,,67000031,248565.2486,743484.8427,420.7939301,747,6046
65282538,11,,67000022,249158.454,744086.9066,105.1122131,502,3454
65282583,8,,67000024,249720.3406,743730.7162,228.8584595,594,4750
65282586,10.54142857,,67000024,249599.4326,743691.9275,178.2344818,594,4778
65282587,8.3675,,67000024,249613.6833,743678.074,182.0922852,591,4758
65282599,13,,67000024,249708.9764,743338.3226,212.6648712,554,4786
51956258,5.88,,67000033,248739.4036,742402.7113,368.3618927,756,6758
51956290,6.51,,67000034,248011.0793,742415.0493,171.6569672,873,7378
51956625,4.63,,67000031,249080.2013,742764.8465,149.7533112,693,6155
51956700,6.41,7300,67000035,247185.9984,742696.2618,2500.990158,734,7405
53234966,7.04,6520,67000014,252131.3938,740986.7189,210.8001099,443,3602
53235858,7.64,,67000034,248393.8055,742320.2333,353.0380707,829,6992
53235865,5.46,,67000034,247930.3594,742751.791,281.6073914,809,7050
51956189,4.52,,67000034,248001.0362,742706.8723,349.8144074,826,7085
51957145,3.55,7300,67000015,251030.825,742590.2165,127.6531067,258,1653
65282940,7.03,,67000033,248700.8504,742566.7612,1443.724472,778,6634
51957228,9.65,,67000033,248408.3433,742823.1218,1289.063828,768,6579
65282941,7,,67000036,247936.192,742821.3409,272.6505432,822,8023
51957508,5.16,,67000033,248869.6713,742386.8985,194.2719574,743,6646
51957546,6.15,,67000036,247798.4777,743086.3338,343.5431061,800,6519
